"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"6161","11",72752518,72752918,401,"*",3.6480636565404,0.860962442849693,4.53957863386993,-3.30648753267896,0.000924164324286859,0.0035619613436371
"8015","12",112012626,112013026,401,"*",3.82640411170493,4.65604082254762,1.65998062678684,2.87243579780057,0.000924237955928548,0.0035619613436371
"30787","8",52119789,52120189,401,"*",2.63021061178583,3.63021061178583,0,4.90185929917689,0.000925057062381414,0.00356421121008113
"8847","13",94537995,94538395,401,"*",2.6796548967432,3.6796548967432,0,4.92573417610105,0.000925437326965604,0.00356476952040209
"17895","2",207810823,207811223,401,"*",2.64900747158188,3.64900747158188,0,4.91039999026171,0.000926169606509897,0.00356668315794531
"19007","20",46814824,46815224,401,"*",5.28754718510952,6.24109214639861,1.30759451594933,4.21952188250095,0.00092754080270686,0.00356924627952736
"14890","19",50972806,50973206,401,"*",3.47548637598461,0.158122005180995,4.40124519816475,-3.83697654734117,0.000927639304037771,0.00356924627952736
"4977","10",125161246,125161646,401,"*",2.72870294134448,3.72870294134448,0,4.94893837503961,0.000927731261558122,0.00356924627952736
"24312","5",37792922,37793322,401,"*",2.63569664109833,3.63569664109833,0,4.90498978746373,0.0009277778028852,0.00356924627952736
"10381","15",42057422,42057822,401,"*",4.17511815238408,2.54199724909572,4.92152548079725,-2.28531707316189,0.000929401371673139,0.00357458435128526
"114","1",8396967,8397367,401,"*",2.62991927372199,3.62991927372199,0,4.9003205466095,0.000932966034597103,0.00358652022863306
"18483","2",240565731,240566131,401,"*",3.3215565349971,4.29151887536618,0,4.74594182006814,0.000932978324363809,0.00358652022863306
"18816","20",35699176,35699576,401,"*",3.77088106293157,4.64965748579275,1.13766951450702,3.15884269710577,0.00093375018534579,0.0035885765813873
"50","1",2189486,2189886,401,"*",3.32134178666023,0,4.25427270504654,-3.82120529632829,0.000934691796274191,0.00359128410613113
"8589","13",41610338,41610738,401,"*",4.05280653913939,4.9019284633599,1.72071361106269,3.08454197481713,0.000936957619286338,0.00359907687083715
"13037","17",64326488,64326888,401,"*",3.54788915514437,4.44248739477553,0.720713611062692,3.54314194145089,0.000938309418209559,0.0036033555903149
"4171","10",69349216,69349616,401,"*",5.04614534749517,3.32178813011545,5.80944360249181,-2.3965200319573,0.000943399782930947,0.00362198557979014
"26528","6",26216477,26216877,401,"*",2.63160297272767,3.63160297272767,0,4.89886614010778,0.00094511890743726,0.00362766623721357
"14947","19",53991172,53991572,401,"*",2.69080897177263,3.69080897177263,0,4.92765752687217,0.000948463426341454,0.00363958121493987
"9455","14",53850662,53851062,401,"*",2.66620450501412,3.66620450501412,0,4.91423339902728,0.000948945162837633,0.00364050745601287
"1301","1",89274410,89274810,401,"*",2.69944034338241,3.69944034338241,0,4.92919539713259,0.000951601740242763,0.00364977461578042
"12168","16",84673203,84673603,401,"*",3.73171071930202,1.56825166343931,4.56097543323601,-2.79991240148495,0.000956376887194995,0.0036671605907482
"409","1",32341946,32342346,401,"*",4.02299763766088,4.85791469373513,1.81373976283667,2.95326161551233,0.000958287415438011,0.00367355636401522
"26285","6",11093520,11093920,401,"*",2.68389534176504,3.68389534176504,0,4.92223842922456,0.000960247349086659,0.0036801382462719
"13064","17",65062390,65062790,401,"*",3.25848481921519,4.23760317247903,0,4.71422450138931,0.000962925101831003,0.00368946713694216
"8183","12",121717009,121717409,401,"*",4.07451826286805,1.74308450590215,4.92356749833332,-3.01323971539659,0.000965921609682293,0.0037000123167041
"10576","15",64883992,64884392,401,"*",3.85980601600392,1.47594326024641,4.71452325264664,-2.97176577991509,0.00096705676888032,0.00370342397508504
"12598","17",22521198,22521598,401,"*",12.5104782087538,11.8348371651548,12.9688035348802,-1.11979397932504,0.000968827107222384,0.00370926576491159
"19017","20",47359127,47359527,401,"*",5.31794272100671,5.93911481155484,4.203519290403,1.71620617782897,0.000970638059644786,0.00371526005847357
"367","1",31588732,31589132,401,"*",2.6290327476994,3.6290327476994,0,4.89407566613674,0.000971303710698407,0.00371686862108087
"32483","9",88957497,88957897,401,"*",2.93252629292486,3.89306341025566,0,4.522383466613,0.000974074987437202,0.00372590884787858
"12743","17",44775554,44775954,401,"*",2.65385100101379,0,3.65385100101379,-4.87773547100933,0.000974158130040881,0.00372590884787858
"27818","6",142323419,142323819,401,"*",2.66806832479352,3.66806832479352,0,4.91033639755805,0.000975965655306756,0.00373187978169051
"21301","3",111936121,111936521,401,"*",2.99837092685355,3.9606918456692,0,4.56034757027806,0.000976240863468158,0.00373198993389417
"22380","3",185796620,185797020,401,"*",2.70606393986153,3.70606393986153,0,4.92747598752161,0.00097782881656997,0.00373711714755709
"27847","6",143673655,143674055,401,"*",2.62352127090293,3.62352127090293,0,4.88878566959269,0.000980820738588032,0.00374527656339852
"30142","7",139232896,139233296,401,"*",2.62352127090293,3.62352127090293,0,4.88878566959269,0.000980820738588032,0.00374527656339852
"30410","7",156064965,156065365,401,"*",2.62352127090293,3.62352127090293,0,4.88878566959269,0.000980820738588032,0.00374527656339852
"2748","1",200639959,200640359,401,"*",2.62513652533882,3.62513652533882,0,4.89056200507159,0.000980952867225798,0.00374527656339852
"12106","16",81293911,81294311,401,"*",2.6497205495036,3.6497205495036,0,4.90183825882936,0.000986739359194936,0.00376641994313672
"7488","12",50218373,50218773,401,"*",4.1772147754988,2.52127788743716,4.92796566853604,-2.33410225239641,0.000988429266168872,0.00377191979475781
"25859","5",168270433,168270833,401,"*",3.17190161576343,4.12044725846598,0,4.12946770783904,0.000992076317379879,0.00378488360277976
"23376","4",101356998,101357398,401,"*",2.65902334658985,3.65902334658985,0,4.90491546077371,0.000993439321052368,0.00378912917568853
"18121","2",222919863,222920263,401,"*",3.33293992331063,4.24154629720298,0.306955331293603,3.53886851299582,0.000999023982400729,0.00380947060358546
"23647","4",145679488,145679888,401,"*",2.79397441798291,3.79397441798291,0,4.96589167458133,0.00100005958537416,0.00381245972315052
"12927","17",57166829,57167229,401,"*",2.65326436652381,3.65326436652381,0,4.89984409619516,0.00100769789233806,0.00384061204764776
"29379","7",74580318,74580718,401,"*",3.06778957266184,4.03190278471193,0,4.59826553239484,0.00100814161378418,0.00384133657418246
"9381","14",49862712,49863112,401,"*",2.63308306486202,0,3.63308306486202,-4.85998360764784,0.00100934383765189,0.0038449501421216
"32201","9",34744865,34745265,401,"*",2.77836246171483,0,3.77836246171483,-4.92394178144765,0.00101198283341377,0.00385403369245283
"18113","2",222813451,222813851,401,"*",2.62712995022912,3.62712995022912,0,4.88470352582511,0.00101441634669512,0.00386233031348524
"10937","15",89893822,89894222,401,"*",2.66794637972018,0,3.66794637972018,-4.87498211000451,0.00101494267504222,0.0038633630952977
"11415","16",19907430,19907830,401,"*",3.20746589374807,4.14163986549371,0,4.06232264052684,0.00101562291588947,0.00386498107639746
"8650","13",46595566,46595966,401,"*",2.63438366973544,3.63438366973544,0,4.88733459784005,0.00101822515187658,0.00387391061299238
"273","1",23188860,23189260,401,"*",3.92897583782289,1.87641724233709,4.74368523091976,-2.75229789428347,0.00102062566468483,0.00388206838707092
"25708","5",154072308,154072708,401,"*",2.62932426482538,3.62932426482538,0,4.88499218997601,0.00102426627695651,0.00389446158425274
"24121","5",14849857,14850257,401,"*",2.66167771650277,3.66167771650277,0,4.90171874128488,0.00102439818775009,0.00389446158425274
"31566","8",125232776,125233176,401,"*",3.52719977703496,0.866990668048809,4.40831881507487,-3.29441546616728,0.00102529072790932,0.003896055828004
"14702","19",45469149,45469549,401,"*",4.53676446235198,5.3006552261844,2.80907954852024,2.40101106345323,0.00102533200385739,0.003896055828004
"11433","16",23229708,23230108,401,"*",2.96432094068801,0,3.93065890272245,-4.49993178777818,0.00103222065462102,0.00392124756330323
"1744","1",112807100,112807500,401,"*",2.6283093682122,3.6283093682122,0,4.88098399892426,0.0010333976994847,0.00392375070353355
"21168","3",100537575,100537975,401,"*",2.6283093682122,3.6283093682122,0,4.88098399892426,0.0010333976994847,0.00392375070353355
"2020","1",149927643,149928043,401,"*",2.63110942873067,0,3.63110942873067,-4.85270218682811,0.00103537325071207,0.00393026648002131
"5142","11",9138928,9139328,401,"*",3.83301658594289,1.53919365016599,4.67785662958639,-2.97128610367049,0.00104234052698787,0.0039557227816984
"15442","2",20667989,20668389,401,"*",2.6994900804611,3.6994900804611,0,4.91653657233206,0.00104297746629819,0.00395644984258733
"31585","8",125509893,125510293,401,"*",2.78464540055593,0,3.78464540055593,-4.92451261597671,0.00104331577124612,0.00395644984258733
"34171","X",154505772,154506172,401,"*",2.78464540055593,0,3.78464540055593,-4.92451261597671,0.00104331577124612,0.00395644984258733
"30575","8",25179631,25180031,401,"*",3.21472539747424,0,4.15767040005085,-4.08025490077963,0.00104451699197608,0.00395905173085914
"30166","7",140517928,140518328,401,"*",2.66826654143193,3.66826654143193,0,4.90029610615705,0.0010445246742713,0.00395905173085914
"17168","2",128422524,128422924,401,"*",2.69145167664675,3.69145167664675,0,4.90885607757217,0.0010462656094477,0.00396465822384159
"12703","17",40486099,40486499,401,"*",2.6789517945727,0,3.6789517945727,-4.87548644789371,0.00104772634250663,0.00396920039609941
"30566","8",23751242,23751642,401,"*",3.20341744808821,4.15968556916712,0,4.19237498191967,0.00104799180113844,0.00396921325832528
"7134","12",8180064,8180464,401,"*",2.71002355002928,3.71002355002928,0,4.91663181528278,0.00105002900269522,0.00397593481870545
"7315","12",25458235,25458635,401,"*",2.61347315862637,3.61347315862637,0,4.87116171504539,0.00105112672458053,0.00397806732372498
"9548","14",60722319,60722719,401,"*",2.61347315862637,3.61347315862637,0,4.87116171504539,0.00105112672458053,0.00397806732372498
"23618","4",140130682,140131082,401,"*",2.62631757342625,3.62631757342625,0,4.8780316663158,0.00105138013316196,0.00397806732372498
"18257","2",230415995,230416395,401,"*",3.48710823637477,4.39581435498321,0.459597609394381,3.46633947204852,0.00105257342909758,0.00398083297689257
"23307","4",87103829,87104229,401,"*",2.64378556647233,3.64378556647233,0,4.88584148470345,0.00105263674055557,0.00398083297689257
"13541","18",23101794,23102194,401,"*",4.45891187602827,5.25068179063985,2.56353295378785,2.52560130396637,0.0010539232941627,0.00398470349809991
"28009","6",155171137,155171537,401,"*",2.61880573705555,3.61880573705555,0,4.87301706493584,0.00105487159661481,0.00398729353689243
"5030","10",131997711,131998111,401,"*",2.69585210193668,3.69585210193668,0,4.91188381425932,0.00105516698010113,0.00398741494027237
"21038","3",75362112,75362512,401,"*",2.63358748881225,3.63358748881225,0,4.87928863810623,0.00105821926015579,0.00399795183694676
"23959","5",1783080,1783480,401,"*",2.62808296076472,0,3.62808296076472,-4.84712881621833,0.00106003887559582,0.00400382763336018
"23429","4",110158768,110159168,401,"*",2.61769484113205,3.61769484113205,0,4.87148746543586,0.0010608549085183,0.00400591085624985
"7625","12",62631648,62632048,401,"*",2.61206318139051,3.61206318139051,0,4.86874176928946,0.00106189298723991,0.00400883130227711
"15590","2",28269177,28269577,401,"*",5.26192356900606,5.8507880498719,4.25015390526241,1.56412697628166,0.00106921827794111,0.00403547970039772
"27727","6",136792621,136793021,401,"*",2.66683537493878,3.66683537493878,0,4.89614890466691,0.00107099433677474,0.00404117594040613
"9247","14",23112726,23113126,401,"*",2.93997225206386,0,3.91123353301336,-4.48860363327703,0.0010724919673834,0.00404581901319777
"2732","1",198935500,198935900,401,"*",2.75010664619769,3.75010664619769,0,4.9330167962589,0.00107446241681705,0.00405123419594498
"3553","10",5071287,5071687,401,"*",2.75010664619769,3.75010664619769,0,4.9330167962589,0.00107446241681705,0.00405123419594498
"1760","1",113388640,113389040,401,"*",2.96932325616837,3.93086753986912,0,4.53371444208337,0.00107635844967344,0.00405737309077997
"29917","7",128021392,128021792,401,"*",2.60528896580573,3.60528896580573,0,4.86276413150301,0.00107934642465607,0.00406762402285167
"20080","22",39205296,39205696,401,"*",4.80084056963823,3.32946906413546,5.51397389449447,-2.09007271480113,0.00107969750205397,0.00406793491694263
"14492","19",36136903,36137303,401,"*",3.42071034740667,0.275999942128537,4.33675116204192,-3.5767157364356,0.00108433365338284,0.00408264580182841
"480","1",35564656,35565056,401,"*",2.62624170800045,3.62624170800045,0,4.87360518382637,0.00108441067349503,0.00408264580182841
"31759","8",133057375,133057775,401,"*",2.62624170800045,3.62624170800045,0,4.87360518382637,0.00108441067349503,0.00408264580182841
"20096","22",39320147,39320547,401,"*",3.49966983215078,0.526022607884913,4.40478634190938,-3.54106467907673,0.00108565861539718,0.00408632837693978
"19539","21",35619205,35619605,401,"*",3.4146127514568,0.158122005180995,4.33708448756312,-3.78164139645897,0.00108832651489162,0.00409535239616111
"4909","10",119461386,119461786,401,"*",2.75631571418401,3.75631571418401,0,4.93133632013302,0.0010920567708648,0.00410836856719281
"13026","17",63827256,63827656,401,"*",4.05695330707631,4.91949183211392,1.59710113314432,3.01576330280292,0.00109458756475202,0.00411686696194043
"24102","5",14185626,14186026,401,"*",2.61094707943748,3.61094707943748,0,4.86257994232999,0.0010964971281109,0.00412302519919754
"613","1",41504287,41504687,401,"*",4.7144331874375,3.41776346025579,5.38612079414225,-1.89829196906767,0.00109870769711486,0.00413031193360676
"15750","2",37196609,37197009,401,"*",2.60863548494801,3.60863548494801,0,4.86212956443631,0.00109907526918342,0.00413066849306504
"2945","1",208166767,208167167,401,"*",2.63817979172107,3.63817979172107,0,4.87615312090329,0.00110228253017946,0.00414169466685639
"726","1",46348086,46348486,401,"*",2.61986014185953,0,3.61986014185953,-4.83635703095907,0.0011048361946041,0.00415026016951233
"23310","4",87391076,87391476,401,"*",2.6092390861686,3.6092390861686,0,4.86037718792712,0.00110561822350553,0.00415216801716209
"3455","1",243916140,243916540,401,"*",3.81351770462571,4.69597214592643,1.13766951450702,3.18956168549258,0.00110619213959661,0.00415329354147998
"28483","7",17408508,17408908,401,"*",2.65234068714656,3.65234068714656,0,4.87981786958735,0.00110761630857867,0.00415761006436991
"15275","2",12318470,12318870,401,"*",2.60132800025379,3.60132800025379,0,4.85625260701608,0.00110846358880874,0.00415975954313607
"16841","2",109702667,109703067,401,"*",4.48930911614245,5.25502395123348,2.75132259434149,2.41248666062408,0.00110899571643812,0.00416072556878172
"21052","3",79367078,79367478,401,"*",2.61680995797235,0,3.61680995797235,-4.83402859519084,0.00110979739571473,0.00416270216827523
"6160","11",72741266,72741666,401,"*",4.61146017273073,5.27817801940594,3.33407529784672,1.89411976468848,0.00111065191783606,0.00416414352622978
"23719","4",157271121,157271521,401,"*",2.6388463696994,3.6388463696994,0,4.87315724672605,0.00111073153611305,0.00416414352622978
"26133","5",181149364,181149764,401,"*",2.6295400308749,3.6295400308749,0,4.87076008152726,0.00111713300047348,0.00418685513304345
"28110","6",158926427,158926827,401,"*",4.47426529380669,3.16946122281207,5.14802424509882,-1.92780130762143,0.00111734243019686,0.00418685513304345
"5618","11",47189343,47189743,401,"*",2.62795501887295,0,3.62795501887295,-4.83615228624716,0.00112233523392639,0.00420452373313111
"146","1",10528318,10528718,401,"*",2.65744561054793,3.65744561054793,0,4.8812722463512,0.00112431361434674,0.00421089367035006
